event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,event_type
PPI_Jan2025,1.5,1.0,sl,tp,short,-1.0,1.5,0.5,0.3,0.615454,-1.760319,1.760319,-0.615454,False,PPI
PPI_Jan2025,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,0.615454,-1.760319,1.760319,-0.615454,False,PPI
PPI_Jan2025,1.5,2.0,timeout,tp,short,-0.84578,1.5,0.65422,0.45422,0.615454,-1.855004,1.760319,-0.615454,False,PPI
PPI_Jan2025,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.615454,-0.613951,0.285183,-0.615454,False,PPI
PPI_Jan2025,2.0,1.0,sl,timeout,none,-1.0,0.84578,-0.15422,-0.35422,0.615454,-1.760319,1.855004,-0.615454,False,PPI
PPI_Jan2025,2.0,1.5,sl,timeout,none,-1.5,0.84578,-0.65422,-0.85422,0.615454,-1.760319,1.855004,-0.615454,False,PPI
PPI_Jan2025,2.0,2.0,timeout,timeout,none,-0.84578,0.84578,0.0,-0.2,0.615454,-1.855004,1.855004,-0.615454,False,PPI
PPI_Jan2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.615454,-0.613951,0.285183,-0.615454,False,PPI
PPI_Jan2025,3.0,1.0,sl,timeout,none,-1.0,0.84578,-0.15422,-0.35422,0.615454,-1.760319,1.855004,-0.615454,False,PPI
PPI_Jan2025,3.0,1.5,sl,timeout,none,-1.5,0.84578,-0.65422,-0.85422,0.615454,-1.760319,1.855004,-0.615454,False,PPI
PPI_Jan2025,3.0,2.0,timeout,timeout,none,-0.84578,0.84578,0.0,-0.2,0.615454,-1.855004,1.855004,-0.615454,False,PPI
CPI_Feb2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.797137,-0.227231,0.227231,-0.797137,False,CPI
CPI_Feb2025,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,0.797137,-0.227231,0.227231,-1.653303,False,CPI
CPI_Feb2025,0.5,1.5,tp,sl,long,0.5,-1.5,-1.0,-1.2,0.797137,-0.227231,0.227231,-1.653303,False,CPI
CPI_Feb2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.797137,-0.227231,0.715125,-1.653303,False,CPI
CPI_Feb2025,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.653303,-0.227231,0.227231,-0.797137,False,CPI
CPI_Feb2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.653303,-0.227231,0.227231,-1.653303,False,CPI
CPI_Feb2025,1.0,1.5,tp,sl,long,1.0,-1.5,-0.5,-0.7,1.653303,-0.227231,0.227231,-1.653303,False,CPI
CPI_Feb2025,1.0,2.0,tp,tp,long,1.0,1.0,2.0,1.8,1.653303,-0.227231,1.270927,-1.653303,False,CPI
CPI_Feb2025,1.5,0.5,tp,sl,long,1.5,-0.5,1.0,0.8,1.653303,-0.227231,0.227231,-0.797137,False,CPI
CPI_Feb2025,1.5,1.0,tp,sl,long,1.5,-1.0,0.5,0.3,1.653303,-0.227231,0.227231,-1.653303,False,CPI
