event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,anchor
FOMC_Jan,2.0,2.0,tp,sl,long,2.0,-2.0,0.0,0.0,2.66428,-0.456165,0.456165,-2.66428,False,B_pressconf_1430ET
FOMC_Jan,3.0,0.5,tp,sl,long,3.0,-0.5,2.5,2.5,3.548243,-0.456165,0.456165,-0.899288,False,B_pressconf_1430ET
FOMC_Jan,3.0,1.0,tp,sl,long,3.0,-1.0,2.0,2.0,3.548243,-0.456165,0.456165,-1.357736,False,B_pressconf_1430ET
FOMC_Jan,3.0,1.5,tp,sl,long,3.0,-1.5,1.5,1.5,3.548243,-0.456165,0.456165,-2.66428,False,B_pressconf_1430ET
FOMC_Jan,3.0,2.0,tp,sl,long,3.0,-2.0,1.0,1.0,3.548243,-0.456165,0.456165,-2.66428,False,B_pressconf_1430ET
FOMC_Mar,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,0.0,0.676824,-0.496008,0.496008,-0.676824,False,B_pressconf_1430ET
FOMC_Mar,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.5,0.676824,-0.496008,0.496008,-1.177773,False,B_pressconf_1430ET
FOMC_Mar,0.5,1.5,tp,timeout,long,0.5,-0.761303,-0.261303,-0.261303,0.676824,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,0.5,2.0,tp,timeout,long,0.5,-0.761303,-0.261303,-0.261303,0.676824,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.5,1.177773,-0.496008,0.496008,-0.676824,False,B_pressconf_1430ET
FOMC_Mar,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,0.0,1.177773,-0.496008,0.496008,-1.177773,False,B_pressconf_1430ET
FOMC_Mar,1.0,1.5,tp,timeout,long,1.0,-0.761303,0.238697,0.238697,1.177773,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,1.0,2.0,tp,timeout,long,1.0,-0.761303,0.238697,0.238697,1.177773,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,1.5,0.5,timeout,sl,none,0.761303,-0.5,0.261303,0.261303,1.372915,-0.496008,0.496008,-0.676824,False,B_pressconf_1430ET
FOMC_Mar,1.5,1.0,timeout,sl,none,0.761303,-1.0,-0.238697,-0.238697,1.372915,-0.496008,0.496008,-1.177773,False,B_pressconf_1430ET
FOMC_Mar,1.5,1.5,timeout,timeout,none,0.761303,-0.761303,0.0,0.0,1.372915,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,1.5,2.0,timeout,timeout,none,0.761303,-0.761303,0.0,0.0,1.372915,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,2.0,0.5,timeout,sl,none,0.761303,-0.5,0.261303,0.261303,1.372915,-0.496008,0.496008,-0.676824,False,B_pressconf_1430ET
FOMC_Mar,2.0,1.0,timeout,sl,none,0.761303,-1.0,-0.238697,-0.238697,1.372915,-0.496008,0.496008,-1.177773,False,B_pressconf_1430ET
FOMC_Mar,2.0,1.5,timeout,timeout,none,0.761303,-0.761303,0.0,0.0,1.372915,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,2.0,2.0,timeout,timeout,none,0.761303,-0.761303,0.0,0.0,1.372915,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,3.0,0.5,timeout,sl,none,0.761303,-0.5,0.261303,0.261303,1.372915,-0.496008,0.496008,-0.676824,False,B_pressconf_1430ET
FOMC_Mar,3.0,1.0,timeout,sl,none,0.761303,-1.0,-0.238697,-0.238697,1.372915,-0.496008,0.496008,-1.177773,False,B_pressconf_1430ET
FOMC_Mar,3.0,1.5,timeout,timeout,none,0.761303,-0.761303,0.0,0.0,1.372915,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_Mar,3.0,2.0,timeout,timeout,none,0.761303,-0.761303,0.0,0.0,1.372915,-0.496008,0.496008,-1.372915,False,B_pressconf_1430ET
FOMC_May,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,0.0,0.647901,-0.161559,0.161559,-0.647901,False,B_pressconf_1430ET
FOMC_May,0.5,1.0,tp,tp,long,0.5,0.5,1.0,1.0,0.647901,-0.161559,0.53853,-0.85221,False,B_pressconf_1430ET
FOMC_May,0.5,1.5,tp,tp,long,0.5,0.5,1.0,1.0,0.647901,-0.161559,0.53853,-0.85221,False,B_pressconf_1430ET
FOMC_May,0.5,2.0,tp,tp,long,0.5,0.5,1.0,1.0,0.647901,-0.161559,0.53853,-0.85221,False,B_pressconf_1430ET
FOMC_May,1.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.85221,-0.53853,0.161559,-0.647901,False,B_pressconf_1430ET
FOMC_May,1.0,1.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,1.0,1.5,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,1.0,2.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,1.5,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.85221,-0.53853,0.161559,-0.647901,False,B_pressconf_1430ET
FOMC_May,1.5,1.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,1.5,1.5,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,1.5,2.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.85221,-0.53853,0.161559,-0.647901,False,B_pressconf_1430ET
FOMC_May,2.0,1.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,2.0,1.5,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,2.0,2.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.85221,-0.53853,0.161559,-0.647901,False,B_pressconf_1430ET
FOMC_May,3.0,1.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,3.0,1.5,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_May,3.0,2.0,timeout,timeout,none,-0.353653,0.353653,0.0,0.0,0.85221,-0.843882,0.843882,-0.85221,False,B_pressconf_1430ET
FOMC_Jun,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,0.0,0.688541,-0.138271,0.138271,-0.688541,False,B_pressconf_1430ET
FOMC_Jun,0.5,1.0,tp,tp,long,0.5,0.5,1.0,1.0,0.688541,-0.138271,0.577603,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,0.5,1.5,tp,tp,long,0.5,0.5,1.0,1.0,0.688541,-0.138271,0.577603,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,0.5,2.0,tp,tp,long,0.5,0.5,1.0,1.0,0.688541,-0.138271,0.577603,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,1.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.867811,-0.577603,0.138271,-0.688541,False,B_pressconf_1430ET
FOMC_Jun,1.0,1.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,1.0,1.5,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,1.0,2.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,1.5,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.867811,-0.577603,0.138271,-0.688541,False,B_pressconf_1430ET
FOMC_Jun,1.5,1.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,1.5,1.5,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,1.5,2.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.867811,-0.577603,0.138271,-0.688541,False,B_pressconf_1430ET
FOMC_Jun,2.0,1.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,2.0,1.5,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,2.0,2.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.867811,-0.577603,0.138271,-0.688541,False,B_pressconf_1430ET
FOMC_Jun,3.0,1.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,3.0,1.5,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jun,3.0,2.0,timeout,timeout,none,0.579612,-0.579612,0.0,0.0,0.867811,-0.718285,0.718285,-0.867811,False,B_pressconf_1430ET
FOMC_Jul,0.5,0.5,sl,tp,short,-0.5,0.5,0.0,0.0,0.200177,-0.682492,0.682492,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,0.5,1.0,sl,tp,short,-1.0,0.5,-0.5,-0.5,0.200177,-1.104911,0.682492,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,0.5,1.5,sl,tp,short,-1.5,0.5,-1.0,-1.0,0.200177,-1.676019,0.682492,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,0.5,2.0,sl,tp,short,-2.0,0.5,-1.5,-1.5,0.200177,-2.142835,0.682492,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.0,0.5,sl,tp,short,-0.5,1.0,0.5,0.5,0.200177,-0.682492,1.104911,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,0.0,0.200177,-1.104911,1.104911,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.0,1.5,sl,tp,short,-1.5,1.0,-0.5,-0.5,0.200177,-1.676019,1.104911,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.0,2.0,sl,tp,short,-2.0,1.0,-1.0,-1.0,0.200177,-2.142835,1.104911,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.5,0.5,sl,tp,short,-0.5,1.5,1.0,1.0,0.200177,-0.682492,1.676019,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.5,1.0,sl,tp,short,-1.0,1.5,0.5,0.5,0.200177,-1.104911,1.676019,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,0.0,0.200177,-1.676019,1.676019,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.5,0.200177,-2.142835,1.676019,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,2.0,0.5,sl,tp,short,-0.5,2.0,1.5,1.5,0.200177,-0.682492,2.142835,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,2.0,1.0,sl,tp,short,-1.0,2.0,1.0,1.0,0.200177,-1.104911,2.142835,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.5,0.200177,-1.676019,2.142835,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,0.0,0.200177,-2.142835,2.142835,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,3.0,0.5,sl,tp,short,-0.5,3.0,2.5,2.5,0.200177,-0.682492,3.166047,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,3.0,1.0,sl,tp,short,-1.0,3.0,2.0,2.0,0.200177,-1.104911,3.166047,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,3.0,1.5,sl,tp,short,-1.5,3.0,1.5,1.5,0.200177,-1.676019,3.166047,-0.200177,False,B_pressconf_1430ET
FOMC_Jul,3.0,2.0,sl,tp,short,-2.0,3.0,1.0,1.0,0.200177,-2.142835,3.166047,-0.200177,False,B_pressconf_1430ET
FOMC_Sep,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,0.0,0.534358,-0.369424,0.369424,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,0.5,1.0,tp,tp,long,0.5,0.5,1.0,1.0,0.534358,-0.369424,0.548214,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,0.5,1.5,tp,tp,long,0.5,0.5,1.0,1.0,0.534358,-0.369424,0.548214,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,0.5,2.0,tp,tp,long,0.5,0.5,1.0,1.0,0.534358,-0.369424,0.548214,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,1.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.0,0.534358,-0.548214,0.369424,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,0.0,0.534358,-1.163251,1.163251,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,1.0,1.5,tp,tp,short,1.0,1.0,2.0,2.0,1.12794,-1.163251,1.163251,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,1.0,2.0,tp,tp,short,1.0,1.0,2.0,2.0,1.12794,-1.163251,1.163251,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,1.5,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.534358,-0.548214,0.369424,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,1.5,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.0,0.534358,-1.163251,1.163251,-1.12794,False,B_pressconf_1430ET
FOMC_Sep,1.5,1.5,timeout,timeout,none,0.836065,-0.836065,0.0,0.0,1.454231,-1.163251,1.163251,-1.454231,False,B_pressconf_1430ET
FOMC_Sep,1.5,2.0,timeout,timeout,none,0.836065,-0.836065,0.0,0.0,1.454231,-1.163251,1.163251,-1.454231,False,B_pressconf_1430ET
FOMC_Sep,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.534358,-0.548214,0.369424,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,2.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.0,0.534358,-1.163251,1.163251,-1.12794,False,B_pressconf_1430ET
FOMC_Sep,2.0,1.5,timeout,timeout,none,0.836065,-0.836065,0.0,0.0,1.454231,-1.163251,1.163251,-1.454231,False,B_pressconf_1430ET
FOMC_Sep,2.0,2.0,timeout,timeout,none,0.836065,-0.836065,0.0,0.0,1.454231,-1.163251,1.163251,-1.454231,False,B_pressconf_1430ET
FOMC_Sep,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.534358,-0.548214,0.369424,-0.534358,False,B_pressconf_1430ET
FOMC_Sep,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.0,0.534358,-1.163251,1.163251,-1.12794,False,B_pressconf_1430ET
FOMC_Sep,3.0,1.5,timeout,timeout,none,0.836065,-0.836065,0.0,0.0,1.454231,-1.163251,1.163251,-1.454231,False,B_pressconf_1430ET
FOMC_Sep,3.0,2.0,timeout,timeout,none,0.836065,-0.836065,0.0,0.0,1.454231,-1.163251,1.163251,-1.454231,False,B_pressconf_1430ET
FOMC_Oct,0.5,0.5,sl,tp,short,-0.5,0.5,0.0,0.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,0.5,1.0,sl,tp,short,-1.0,0.5,-0.5,-0.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,0.5,1.5,sl,tp,short,-1.5,0.5,-1.0,-1.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,0.5,2.0,sl,tp,short,-2.0,0.5,-1.5,-1.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.0,0.5,sl,tp,short,-0.5,1.0,0.5,0.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,0.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.0,1.5,sl,tp,short,-1.5,1.0,-0.5,-0.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.0,2.0,sl,tp,short,-2.0,1.0,-1.0,-1.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.5,0.5,sl,tp,short,-0.5,1.5,1.0,1.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.5,1.0,sl,tp,short,-1.0,1.5,0.5,0.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,0.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,2.0,0.5,sl,tp,short,-0.5,2.0,1.5,1.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,2.0,1.0,sl,tp,short,-1.0,2.0,1.0,1.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.5,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,0.0,0.231007,-2.524559,2.524559,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,3.0,0.5,sl,tp,short,-0.5,3.0,2.5,2.5,0.231007,-2.524559,3.017107,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,3.0,1.0,sl,tp,short,-1.0,3.0,2.0,2.0,0.231007,-2.524559,3.017107,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,3.0,1.5,sl,tp,short,-1.5,3.0,1.5,1.5,0.231007,-2.524559,3.017107,-0.231007,False,B_pressconf_1430ET
FOMC_Oct,3.0,2.0,sl,tp,short,-2.0,3.0,1.0,1.0,0.231007,-2.524559,3.017107,-0.231007,False,B_pressconf_1430ET
FOMC_Dec,0.5,0.5,sl,tp,short,-0.5,0.5,0.0,0.0,0.401551,-0.691871,0.691871,-0.401551,False,B_pressconf_1430ET
FOMC_Dec,0.5,1.0,tp,tp,short,0.5,0.5,1.0,1.0,0.520452,-0.691871,0.691871,-0.401551,False,B_pressconf_1430ET
FOMC_Dec,0.5,1.5,tp,tp,short,0.5,0.5,1.0,1.0,0.520452,-0.691871,0.691871,-0.401551,False,B_pressconf_1430ET
FOMC_Dec,0.5,2.0,tp,tp,short,0.5,0.5,1.0,1.0,0.520452,-0.691871,0.691871,-0.401551,False,B_pressconf_1430ET
FOMC_Dec,1.0,0.5,sl,sl,long,-0.5,-0.5,-1.0,-1.0,0.401551,-0.691871,0.691871,-0.520452,False,B_pressconf_1430ET
FOMC_Dec,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,0.0,1.045035,-0.915217,0.915217,-1.045035,False,B_pressconf_1430ET
FOMC_Dec,1.0,1.5,tp,sl,long,1.0,-1.5,-0.5,-0.5,1.045035,-0.915217,0.915217,-1.525952,False,B_pressconf_1430ET
FOMC_Dec,1.0,2.0,tp,tp,long,1.0,1.0,2.0,2.0,1.045035,-0.915217,1.013761,-1.674652,False,B_pressconf_1430ET
FOMC_Dec,1.5,0.5,sl,sl,long,-0.5,-0.5,-1.0,-1.0,0.401551,-0.691871,0.691871,-0.520452,False,B_pressconf_1430ET
FOMC_Dec,1.5,1.0,tp,sl,long,1.5,-1.0,0.5,0.5,1.525952,-0.915217,0.915217,-1.045035,False,B_pressconf_1430ET
FOMC_Dec,1.5,1.5,tp,sl,long,1.5,-1.5,0.0,0.0,1.525952,-0.915217,0.915217,-1.525952,False,B_pressconf_1430ET
FOMC_Dec,1.5,2.0,tp,tp,long,1.5,1.5,3.0,3.0,1.525952,-0.915217,1.662851,-1.674652,False,B_pressconf_1430ET
FOMC_Dec,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.401551,-0.691871,0.691871,-0.520452,False,B_pressconf_1430ET
FOMC_Dec,2.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.0,1.674652,-1.013761,0.915217,-1.045035,False,B_pressconf_1430ET
FOMC_Dec,2.0,1.5,sl,sl,none,-1.5,-1.5,-3.0,-3.0,1.674652,-1.662851,0.915217,-1.525952,False,B_pressconf_1430ET
FOMC_Dec,2.0,2.0,timeout,timeout,none,-1.237402,1.237402,0.0,0.0,1.674652,-1.810371,1.810371,-1.674652,False,B_pressconf_1430ET
FOMC_Dec,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.0,0.401551,-0.691871,0.691871,-0.520452,False,B_pressconf_1430ET
FOMC_Dec,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.0,1.674652,-1.013761,0.915217,-1.045035,False,B_pressconf_1430ET
FOMC_Dec,3.0,1.5,sl,sl,none,-1.5,-1.5,-3.0,-3.0,1.674652,-1.662851,0.915217,-1.525952,False,B_pressconf_1430ET
FOMC_Dec,3.0,2.0,timeout,timeout,none,-1.237402,1.237402,0.0,0.0,1.674652,-1.810371,1.810371,-1.674652,False,B_pressconf_1430ET
